,face_engaged,face_glasses,face_happy,face_lefteyeclosed,face_lookingaway,face_mouthmoved,face_mouthopen,face_pitch,face_righteyeclosed,face_roll,face_yaw,hip_rot,index,shoulder_rot,timeStamp,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,HeadX,HeadY,HeadZ,HipLeftX,HipLeftY,HipLeftZ,HipRightX,HipRightY,HipRightZ,NeckX,NeckY,NeckZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,WristLeftX,WristLeftY,WristLeftZ,WristRightX,WristRightY,WristRightZ,pedes_posX,pedes_posY,pedes_posZ
10,0,0,0,0,0,0,0,-65,0,20,-45,0.27148493289723574,1,0.20327728042283338,03:37:03,1.19451356,-0.108480029,3.97230959,1.44067514,-0.263730139,4.12521172,1.31620526,0.162917525,3.98441052,1.23903227,-0.285084754,4.02474737,1.33982062,-0.334120333,4.05280256,1.30449009,0.06875527,4.04271126,1.22337008,0.07689257,4.03493738,1.41662717,-0.0227983426,4.07477236,1.29883909,-0.311365455,4.071136,1.30429912,-0.12058562,4.065814,1.30569065,0.0217924528,4.051102,1.21534359,-0.269912183,3.86129546,1.47344983,-0.419408023,3.98744369,1.30429912,-0.12058562,4.065814
11,0,0,0,0,0,0,0,-65,0,20,-45,0.27148493289723574,1,0.20327728042283338,03:37:03,1.19451356,-0.108480029,3.97230959,1.44067514,-0.263730139,4.12521172,1.31620526,0.162917525,3.98441052,1.23903227,-0.285084754,4.02474737,1.33982062,-0.334120333,4.05280256,1.30449009,0.06875527,4.04271126,1.22337008,0.07689257,4.03493738,1.41662717,-0.0227983426,4.07477236,1.29883909,-0.311365455,4.071136,1.30429912,-0.12058562,4.065814,1.30569065,0.0217924528,4.051102,1.21534359,-0.269912183,3.86129546,1.47344983,-0.419408023,3.98744369,1.30429912,-0.12058562,4.065814
12,0,0,0,0,0,0,0,-70,0,25,-45,0.2863889929771903,1,0.250387845221083,03:37:04,1.08339679,-0.0344273224,3.90759325,1.44433844,-0.247146219,4.08830166,1.32642376,0.15255855,3.95505142,1.24567938,-0.345194936,3.98118329,1.343488,-0.378752381,4.0099864,1.30363286,0.07099802,4.00504971,1.22679913,0.03935526,3.99469638,1.42283356,-0.0244405549,4.044833,1.30395675,-0.364594817,4.024496,1.30519748,-0.139443025,4.021732,1.30482936,0.019215649,4.01231337,1.20404959,-0.231264874,3.86480165,1.475512,-0.433525383,3.9865005,1.30519748,-0.139443025,4.021732
13,0,0,0,0,0,0,0,-70,0,25,-45,0.2863889929771903,1,0.250387845221083,03:37:04,1.08339679,-0.0344273224,3.90759325,1.44433844,-0.247146219,4.08830166,1.32642376,0.15255855,3.95505142,1.24567938,-0.345194936,3.98118329,1.343488,-0.378752381,4.0099864,1.30363286,0.07099802,4.00504971,1.22679913,0.03935526,3.99469638,1.42283356,-0.0244405549,4.044833,1.30395675,-0.364594817,4.024496,1.30519748,-0.139443025,4.021732,1.30482936,0.019215649,4.01231337,1.20404959,-0.231264874,3.86480165,1.475512,-0.433525383,3.9865005,1.30519748,-0.139443025,4.021732
14,0,0,0,0,1,0,0,-60,0,5,-45,0.21426583807847455,1,0.1642556382275631,03:37:04,1.08508945,0.112464577,3.87945771,1.45592511,-0.2472559,4.040462,1.37797189,0.128778324,3.89774919,1.30366921,-0.204673856,4.008928,1.39996743,-0.242468283,4.029883,1.33997357,0.0531796068,3.977054,1.23437822,0.035563942,3.97259283,1.44083059,-0.05080501,4.006812,1.36214483,-0.2252802,4.05009365,1.35333788,-0.08948306,4.01502275,1.33616352,0.0114265811,3.99010038,1.14893329,-0.123560518,3.85105753,1.48067117,-0.483965576,3.97407,1.35333788,-0.08948306,4.01502275
15,0,0,0,0,1,0,0,-60,0,5,-45,0.21426583807847455,1,0.1642556382275631,03:37:04,1.08508945,0.112464577,3.87945771,1.45592511,-0.2472559,4.040462,1.37797189,0.128778324,3.89774919,1.30366921,-0.204673856,4.008928,1.39996743,-0.242468283,4.029883,1.33997357,0.0531796068,3.977054,1.23437822,0.035563942,3.97259283,1.44083059,-0.05080501,4.006812,1.36214483,-0.2252802,4.05009365,1.35333788,-0.08948306,4.01502275,1.33616352,0.0114265811,3.99010038,1.14893329,-0.123560518,3.85105753,1.48067117,-0.483965576,3.97407,1.35333788,-0.08948306,4.01502275
16,0,0,0,0,0,0,0,-60,0,15,-40,0.23520882493716477,1,0.11856199414096878,03:37:04,1.08482587,0.1236794,3.88885522,1.47032893,-0.25048247,3.984595,1.37910545,0.1248432,3.90076518,1.28874159,-0.188927725,3.982296,1.39299154,-0.22724919,4.007279,1.34607267,0.0445233956,3.96457148,1.23168385,0.02010725,3.95820546,1.44765639,-0.0608083457,3.98393226,1.35157251,-0.209766418,4.026169,1.35258853,-0.086301066,4.00450468,1.34500277,0.009516116,3.97681737,1.14859974,-0.115283854,3.85663724,1.49059331,-0.4896523,3.9587214,1.35258853,-0.086301066,4.00450468
17,0,0,0,0,0,0,0,-60,0,15,-40,0.23520882493716477,1,0.11856199414096878,03:37:04,1.08482587,0.1236794,3.88885522,1.47032893,-0.25048247,3.984595,1.37910545,0.1248432,3.90076518,1.28874159,-0.188927725,3.982296,1.39299154,-0.22724919,4.007279,1.34607267,0.0445233956,3.96457148,1.23168385,0.02010725,3.95820546,1.44765639,-0.0608083457,3.98393226,1.35157251,-0.209766418,4.026169,1.35258853,-0.086301066,4.00450468,1.34500277,0.009516116,3.97681737,1.14859974,-0.115283854,3.85663724,1.49059331,-0.4896523,3.9587214,1.35258853,-0.086301066,4.00450468
18,0,0,0,0,1,0,0,-50,0,0,-30,0.16520379642185373,1,0.08952511294182378,03:37:04,1.08772779,0.128400832,3.88730383,1.473179,-0.2745604,3.983586,1.3868978,0.112718634,3.8995266,1.31535077,-0.193283781,3.98204923,1.42021453,-0.231212214,3.99953246,1.38115752,0.01069754,3.94559884,1.23164737,0.0156749636,3.951494,1.45492113,-0.0680449,3.97153616,1.378273,-0.213885531,4.022484,1.37978172,-0.09860463,3.99177885,1.38285863,-0.0169753563,3.95848322,1.14027131,-0.116477892,3.87197113,1.48215389,-0.458591342,3.96625757,1.37978172,-0.09860463,3.99177885
19,0,0,0,0,1,0,0,-50,0,0,-30,0.16520379642185373,1,0.08952511294182378,03:37:04,1.08772779,0.128400832,3.88730383,1.473179,-0.2745604,3.983586,1.3868978,0.112718634,3.8995266,1.31535077,-0.193283781,3.98204923,1.42021453,-0.231212214,3.99953246,1.38115752,0.01069754,3.94559884,1.23164737,0.0156749636,3.951494,1.45492113,-0.0680449,3.97153616,1.378273,-0.213885531,4.022484,1.37978172,-0.09860463,3.99177885,1.38285863,-0.0169753563,3.95848322,1.14027131,-0.116477892,3.87197113,1.48215389,-0.458591342,3.96625757,1.37978172,-0.09860463,3.99177885
20,0,0,0,0,1,0,0,-40,0,5,-45,0.06786949967384372,1,0.01596447010090235,03:37:04,1.09622967,0.121940911,3.87330985,1.477383,-0.290460378,3.97378826,1.39163578,0.09206735,3.905416,1.30475473,-0.303547621,3.99135661,1.43162107,-0.306964,3.99998021,1.3815223,0.009995654,3.94393349,1.23114562,0.0117238313,3.94709754,1.466177,-0.0606756,3.95085,1.37892246,-0.307649374,4.026997,1.38317943,-0.149527788,3.98746848,1.38322163,-0.02183231,3.95619321,1.14364052,-0.116808429,3.8655026,1.479808,-0.469666779,3.96516252,1.38317943,-0.149527788,3.98746848
21,0,0,0,0,1,0,0,-40,0,5,-45,0.06786949967384372,1,0.01596447010090235,03:37:04,1.09622967,0.121940911,3.87330985,1.477383,-0.290460378,3.97378826,1.39163578,0.09206735,3.905416,1.30475473,-0.303547621,3.99135661,1.43162107,-0.306964,3.99998021,1.3815223,0.009995654,3.94393349,1.23114562,0.0117238313,3.94709754,1.466177,-0.0606756,3.95085,1.37892246,-0.307649374,4.026997,1.38317943,-0.149527788,3.98746848,1.38322163,-0.02183231,3.95619321,1.14364052,-0.116808429,3.8655026,1.479808,-0.469666779,3.96516252,1.38317943,-0.149527788,3.98746848
22,0,0,0,0,0,0,0,-20,0,5,-25,-0.3080615947129632,1,-0.2065783243557551,03:37:05,1.1469506,-0.134319559,3.79829979,1.38587272,-0.1713907,3.648567,1.32417965,0.251095653,3.69842887,1.22927892,-0.382388145,3.72096586,1.321394,-0.4024414,3.69165564,1.31298029,0.1419104,3.73857665,1.17956114,0.06800113,3.75584984,1.38383842,0.02127504,3.71303988,1.28578508,-0.395559669,3.73665118,1.30148709,-0.125081256,3.74289,1.310844,0.07561582,3.74161148,1.12315106,-0.322489172,3.67773485,1.31288791,-0.2827218,3.5100522,1.30148709,-0.125081256,3.74289
23,0,0,0,0,0,0,0,-20,0,5,-25,-0.3080615947129632,1,-0.2065783243557551,03:37:05,1.1469506,-0.134319559,3.79829979,1.38587272,-0.1713907,3.648567,1.32417965,0.251095653,3.69842887,1.22927892,-0.382388145,3.72096586,1.321394,-0.4024414,3.69165564,1.31298029,0.1419104,3.73857665,1.17956114,0.06800113,3.75584984,1.38383842,0.02127504,3.71303988,1.28578508,-0.395559669,3.73665118,1.30148709,-0.125081256,3.74289,1.310844,0.07561582,3.74161148,1.12315106,-0.322489172,3.67773485,1.31288791,-0.2827218,3.5100522,1.30148709,-0.125081256,3.74289
24,0,0,0,1,0,1,0,-30,0,5,-10,-0.22375344990825352,1,-0.22706427610588592,03:37:05,1.12865257,-0.131417364,3.73919082,1.36570156,-0.181098416,3.62465572,1.30589271,0.2720543,3.66120172,1.21470416,-0.381433725,3.67498064,1.304646,-0.3875887,3.65451312,1.29102993,0.148123324,3.691937,1.16300857,0.07147978,3.71557713,1.37088835,0.034763325,3.66754675,1.27006829,-0.387436777,3.69539142,1.28276789,-0.117940292,3.69902682,1.28972411,0.08207,3.695688,1.11062229,-0.317859948,3.618989,1.32657361,-0.317323685,3.51287556,1.28276789,-0.117940292,3.69902682
25,0,0,0,1,0,1,0,-30,0,5,-10,-0.22375344990825352,1,-0.22706427610588592,03:37:05,1.12865257,-0.131417364,3.73919082,1.36570156,-0.181098416,3.62465572,1.30589271,0.2720543,3.66120172,1.21470416,-0.381433725,3.67498064,1.304646,-0.3875887,3.65451312,1.29102993,0.148123324,3.691937,1.16300857,0.07147978,3.71557713,1.37088835,0.034763325,3.66754675,1.27006829,-0.387436777,3.69539142,1.28276789,-0.117940292,3.69902682,1.28972411,0.08207,3.695688,1.11062229,-0.317859948,3.618989,1.32657361,-0.317323685,3.51287556,1.28276789,-0.117940292,3.69902682
26,0,0,0,1,0,1,0,-20,1,5,-5,-0.21355776916596722,1,-0.17640360951548054,03:37:05,1.12179184,-0.152775034,3.70108962,1.3466599,-0.167108431,3.59418964,1.29638743,0.282563984,3.64690375,1.2080245,-0.3814759,3.65811944,1.29863942,-0.385288537,3.63846827,1.28297019,0.155135155,3.67630243,1.15237772,0.0746780559,3.68516016,1.36245131,0.0409124643,3.64771318,1.26369464,-0.386446327,3.67862988,1.275387,-0.113873675,3.682817,1.28180647,0.0883574,3.679916,1.09791887,-0.359040052,3.592386,1.215406,-0.225475192,3.48930573,1.275387,-0.113873675,3.682817
27,0,0,0,1,0,1,0,-20,1,5,-5,-0.21355776916596722,1,-0.17640360951548054,03:37:05,1.12179184,-0.152775034,3.70108962,1.3466599,-0.167108431,3.59418964,1.29638743,0.282563984,3.64690375,1.2080245,-0.3814759,3.65811944,1.29863942,-0.385288537,3.63846827,1.28297019,0.155135155,3.67630243,1.15237772,0.0746780559,3.68516016,1.36245131,0.0409124643,3.64771318,1.26369464,-0.386446327,3.67862988,1.275387,-0.113873675,3.682817,1.28180647,0.0883574,3.679916,1.09791887,-0.359040052,3.592386,1.215406,-0.225475192,3.48930573,1.275387,-0.113873675,3.682817
28,0,0,0,1,0,1,0,-20,1,10,-10,-0.23610926396160764,1,-0.15965113850893892,03:37:05,1.11779642,-0.15126209,3.681254,1.34127259,-0.16241993,3.57955432,1.28424513,0.2905077,3.62121344,1.2021637,-0.374881119,3.63780522,1.29108131,-0.380071729,3.616412,1.269889,0.1633976,3.64556718,1.1378032,0.0804044157,3.66451144,1.35264587,0.055208765,3.62991714,1.25708377,-0.380599767,3.657571,1.26559436,-0.106741913,3.65696216,1.26955044,0.09636304,3.65040851,1.08806,-0.303684622,3.59413338,1.20609725,-0.177771658,3.451324,1.26559436,-0.106741913,3.65696216
29,0,0,0,1,0,1,0,-20,1,10,-10,-0.23610926396160764,1,-0.15965113850893892,03:37:05,1.11779642,-0.15126209,3.681254,1.34127259,-0.16241993,3.57955432,1.28424513,0.2905077,3.62121344,1.2021637,-0.374881119,3.63780522,1.29108131,-0.380071729,3.616412,1.269889,0.1633976,3.64556718,1.1378032,0.0804044157,3.66451144,1.35264587,0.055208765,3.62991714,1.25708377,-0.380599767,3.657571,1.26559436,-0.106741913,3.65696216,1.26955044,0.09636304,3.65040851,1.08806,-0.303684622,3.59413338,1.20609725,-0.177771658,3.451324,1.26559436,-0.106741913,3.65696216
30,0,0,0,1,0,1,0,-15,1,5,-10,-0.23151925917517263,1,-0.12124624004140831,03:37:05,1.1028353,-0.145773292,3.65369177,1.32777011,-0.161409914,3.55086184,1.27339089,0.296480358,3.607522,1.18800783,-0.365764737,3.61182928,1.27850509,-0.378262639,3.59049487,1.25506425,0.172406375,3.62545156,1.12135923,0.0854087248,3.640384,1.34340978,0.06663327,3.61332846,1.2437855,-0.375245541,3.63180232,1.251309,-0.09941997,3.63398623,1.25482714,0.104976654,3.62958455,1.08239067,-0.303172916,3.5782752,1.1688143,-0.234131187,3.447511,1.251309,-0.09941997,3.63398623
31,0,0,0,1,0,1,0,-15,1,5,-10,-0.23151925917517263,1,-0.12124624004140831,03:37:05,1.1028353,-0.145773292,3.65369177,1.32777011,-0.161409914,3.55086184,1.27339089,0.296480358,3.607522,1.18800783,-0.365764737,3.61182928,1.27850509,-0.378262639,3.59049487,1.25506425,0.172406375,3.62545156,1.12135923,0.0854087248,3.640384,1.34340978,0.06663327,3.61332846,1.2437855,-0.375245541,3.63180232,1.251309,-0.09941997,3.63398623,1.25482714,0.104976654,3.62958455,1.08239067,-0.303172916,3.5782752,1.1688143,-0.234131187,3.447511,1.251309,-0.09941997,3.63398623
32,0,0,0,1,0,1,0,5,1,5,-5,-0.3042123900552381,1,-0.18563149732944928,03:37:05,1.098396,-0.138198659,3.60429859,1.30399847,-0.128651664,3.50424957,1.25866759,0.307302535,3.58848715,1.17939472,-0.36100325,3.591221,1.2665211,-0.362428516,3.563867,1.23876071,0.1808752,3.605713,1.10776567,0.09742884,3.616849,1.32265449,0.0764784,3.57649422,1.23354411,-0.365303546,3.60832834,1.23806787,-0.0902911648,3.61249471,1.23929453,0.113603272,3.60942149,1.07248271,-0.30937,3.52780032,1.14697337,-0.225293174,3.433069,1.23806787,-0.0902911648,3.61249471
33,0,0,0,1,0,1,0,5,1,5,-5,-0.3042123900552381,1,-0.18563149732944928,03:37:05,1.098396,-0.138198659,3.60429859,1.30399847,-0.128651664,3.50424957,1.25866759,0.307302535,3.58848715,1.17939472,-0.36100325,3.591221,1.2665211,-0.362428516,3.563867,1.23876071,0.1808752,3.605713,1.10776567,0.09742884,3.616849,1.32265449,0.0764784,3.57649422,1.23354411,-0.365303546,3.60832834,1.23806787,-0.0902911648,3.61249471,1.23929453,0.113603272,3.60942149,1.07248271,-0.30937,3.52780032,1.14697337,-0.225293174,3.433069,1.23806787,-0.0902911648,3.61249471
34,1,0,0,1,0,1,0,-5,0,5,-10,-0.2262528565265535,1,-0.2135403360623132,03:37:05,1.0819875,-0.159257129,3.58219337,1.28193152,-0.16282627,3.48344183,1.24256361,0.317610949,3.57581663,1.17114639,-0.369138867,3.5703342,1.26369178,-0.380419642,3.54903078,1.23145032,0.185560912,3.59581,1.09444118,0.10400375,3.59919119,1.314222,0.0714773759,3.55153251,1.228763,-0.378084779,3.592753,1.23243749,-0.09296728,3.60149574,1.232559,0.1165202,3.59961414,1.11143124,-0.224564925,3.37166619,1.11653852,-0.242113352,3.359152,1.23243749,-0.09296728,3.60149574
35,1,0,0,1,0,1,0,-5,0,5,-10,-0.2262528565265535,1,-0.2135403360623132,03:37:05,1.0819875,-0.159257129,3.58219337,1.28193152,-0.16282627,3.48344183,1.24256361,0.317610949,3.57581663,1.17114639,-0.369138867,3.5703342,1.26369178,-0.380419642,3.54903078,1.23145032,0.185560912,3.59581,1.09444118,0.10400375,3.59919119,1.314222,0.0714773759,3.55153251,1.228763,-0.378084779,3.592753,1.23243749,-0.09296728,3.60149574,1.232559,0.1165202,3.59961414,1.11143124,-0.224564925,3.37166619,1.11653852,-0.242113352,3.359152,1.23243749,-0.09296728,3.60149574
36,1,0,0,0,0,1,0,0,0,10,0,-0.2082106019415441,1,-0.18942831947638694,03:37:05,1.070949,-0.149822757,3.547225,1.27646494,-0.165287718,3.47394776,1.22755373,0.3253693,3.5601697,1.16106582,-0.36809516,3.55141568,1.25917888,-0.380247772,3.530687,1.21521509,0.197476685,3.56087255,1.08166671,0.106875166,3.57887387,1.305358,0.07677389,3.53598619,1.221329,-0.3775872,3.573606,1.22036111,-0.08818353,3.57303143,1.21722078,0.126579165,3.565959,1.11330891,-0.222690716,3.34180379,1.10405469,-0.1747404,3.33375263,1.22036111,-0.08818353,3.57303143
37,1,0,0,0,0,1,0,0,0,10,0,-0.2082106019415441,1,-0.18942831947638694,03:37:05,1.070949,-0.149822757,3.547225,1.27646494,-0.165287718,3.47394776,1.22755373,0.3253693,3.5601697,1.16106582,-0.36809516,3.55141568,1.25917888,-0.380247772,3.530687,1.21521509,0.197476685,3.56087255,1.08166671,0.106875166,3.57887387,1.305358,0.07677389,3.53598619,1.221329,-0.3775872,3.573606,1.22036111,-0.08818353,3.57303143,1.21722078,0.126579165,3.565959,1.11330891,-0.222690716,3.34180379,1.10405469,-0.1747404,3.33375263,1.22036111,-0.08818353,3.57303143
38,1,0,0,0,0,1,0,0,0,5,-10,-0.14368360560869461,1,-0.17137034087283926,03:37:05,1.06090784,-0.135839254,3.52499318,1.27582109,-0.1066606,3.44117475,1.21469915,0.333951652,3.54449582,1.151561,-0.346546173,3.52124739,1.25317192,-0.360085636,3.50654626,1.20667362,0.201847628,3.55166435,1.07242167,0.113854252,3.561721,1.30094373,0.0852250755,3.52217126,1.21357036,-0.3566231,3.5464983,1.21164465,-0.0768461451,3.55626965,1.20862818,0.132428318,3.5552156,1.09858918,-0.189635873,3.32391715,1.09921157,-0.152446613,3.335967,1.21164465,-0.0768461451,3.55626965
39,1,0,0,0,0,1,0,0,0,5,-10,-0.14368360560869461,1,-0.17137034087283926,03:37:05,1.06090784,-0.135839254,3.52499318,1.27582109,-0.1066606,3.44117475,1.21469915,0.333951652,3.54449582,1.151561,-0.346546173,3.52124739,1.25317192,-0.360085636,3.50654626,1.20667362,0.201847628,3.55166435,1.07242167,0.113854252,3.561721,1.30094373,0.0852250755,3.52217126,1.21357036,-0.3566231,3.5464983,1.21164465,-0.0768461451,3.55626965,1.20862818,0.132428318,3.5552156,1.09858918,-0.189635873,3.32391715,1.09921157,-0.152446613,3.335967,1.21164465,-0.0768461451,3.55626965
40,1,0,0,0,0,1,0,-5,0,5,0,-0.1458822820409247,1,-0.1588979870306479,03:37:05,1.049151,-0.1147578,3.50702429,1.21930921,-0.109381743,3.39671755,1.20168555,0.3399322,3.53057671,1.14413762,-0.34064877,3.50424361,1.24621916,-0.351351976,3.48924518,1.19145072,0.206140548,3.53337574,1.06025839,0.117249355,3.53939724,1.29344,0.09329107,3.50203013,1.20623624,-0.349209338,3.529064,1.2003783,-0.0695742,3.53676057,1.19432759,0.137731358,3.53633213,1.07944608,-0.183783621,3.31113815,1.04672384,-0.1700435,3.296159,1.2003783,-0.0695742,3.53676057
41,1,0,0,0,0,1,0,-5,0,5,0,-0.1458822820409247,1,-0.1588979870306479,03:37:05,1.049151,-0.1147578,3.50702429,1.21930921,-0.109381743,3.39671755,1.20168555,0.3399322,3.53057671,1.14413762,-0.34064877,3.50424361,1.24621916,-0.351351976,3.48924518,1.19145072,0.206140548,3.53337574,1.06025839,0.117249355,3.53939724,1.29344,0.09329107,3.50203013,1.20623624,-0.349209338,3.529064,1.2003783,-0.0695742,3.53676057,1.19432759,0.137731358,3.53633213,1.07944608,-0.183783621,3.31113815,1.04672384,-0.1700435,3.296159,1.2003783,-0.0695742,3.53676057
