,face_engaged,face_glasses,face_happy,face_lefteyeclosed,face_lookingaway,face_mouthmoved,face_mouthopen,face_pitch,face_righteyeclosed,face_roll,face_yaw,hip_rot,index,shoulder_rot,timeStamp,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,HeadX,HeadY,HeadZ,HipLeftX,HipLeftY,HipLeftZ,HipRightX,HipRightY,HipRightZ,NeckX,NeckY,NeckZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,WristLeftX,WristLeftY,WristLeftZ,WristRightX,WristRightY,WristRightZ,pedes_posX,pedes_posY,pedes_posZ
230,0,1,0,1,0,1,0,5,1,10,15,-1.143418811070937,1,-1.193273940073587,02:01:09,0.7951958,0.245252267,1.59558153,0.8834378,0.233810708,1.40687609,0.7381271,0.6714732,1.65072715,0.80027324,-0.169265419,1.66514385,0.847887,-0.142977163,1.56060183,0.7922317,0.5567852,1.633405,0.7390741,0.410476476,1.735851,0.830889165,0.435657144,1.50431216,0.8428058,-0.159951329,1.64947641,0.819441736,0.208094776,1.65007567,0.7999031,0.472054243,1.63998294,0.824432135,0.177919522,1.85671532,0.7914753,-0.003529069,1.37098849,0.819441736,0.208094776,1.65007567
231,0,1,0,1,0,1,0,5,1,10,15,-1.143418811070937,1,-1.193273940073587,02:01:09,0.7951958,0.245252267,1.59558153,0.8834378,0.233810708,1.40687609,0.7381271,0.6714732,1.65072715,0.80027324,-0.169265419,1.66514385,0.847887,-0.142977163,1.56060183,0.7922317,0.5567852,1.633405,0.7390741,0.410476476,1.735851,0.830889165,0.435657144,1.50431216,0.8428058,-0.159951329,1.64947641,0.819441736,0.208094776,1.65007567,0.7999031,0.472054243,1.63998294,0.824432135,0.177919522,1.85671532,0.7914753,-0.003529069,1.37098849,0.819441736,0.208094776,1.65007567
232,0,1,0,1,0,1,0,5,1,15,15,-1.1266639929321616,1,-1.1762724019336237,02:01:09,0.7796848,0.2730908,1.88898182,0.8926538,0.241348535,1.39051032,0.7421689,0.6729341,1.62845087,0.796000063,-0.158188373,1.65173364,0.8465337,-0.137206316,1.54553449,0.797662437,0.559546649,1.6117388,0.7420493,0.425970525,1.71320724,0.8384379,0.439266622,1.4817003,0.840047836,-0.1513064,1.63520467,0.821326,0.213366926,1.6313448,0.8045218,0.475422919,1.61890292,0.830164135,0.114856936,2.070064,0.798379242,-0.008570051,1.35380769,0.821326,0.213366926,1.6313448
233,0,1,0,1,0,1,0,5,1,15,15,-1.1266639929321616,1,-1.1762724019336237,02:01:09,0.7796848,0.2730908,1.88898182,0.8926538,0.241348535,1.39051032,0.7421689,0.6729341,1.62845087,0.796000063,-0.158188373,1.65173364,0.8465337,-0.137206316,1.54553449,0.797662437,0.559546649,1.6117388,0.7420493,0.425970525,1.71320724,0.8384379,0.439266622,1.4817003,0.840047836,-0.1513064,1.63520467,0.821326,0.213366926,1.6313448,0.8045218,0.475422919,1.61890292,0.830164135,0.114856936,2.070064,0.798379242,-0.008570051,1.35380769,0.821326,0.213366926,1.6313448
234,0,1,0,1,0,1,0,5,0,10,10,-1.0954654947313247,1,-1.1571655425387408,02:01:09,0.774701,0.267233342,1.85880327,0.896216452,0.24309288,1.37627769,0.7478492,0.6778269,1.60181558,0.789345,-0.146551445,1.63748312,0.843592346,-0.131783515,1.53208518,0.8011867,0.563485146,1.58754456,0.7422151,0.437108278,1.695248,0.844177961,0.4416216,1.46296239,0.8353615,-0.142685875,1.62131166,0.8209616,0.219424337,1.61243856,0.80707854,0.4798951,1.59609437,0.8203991,0.11484649,2.006364,0.8078093,-0.00660434,1.33244956,0.8209616,0.219424337,1.61243856
235,0,1,0,1,0,1,0,5,0,10,10,-1.0954654947313247,1,-1.1571655425387408,02:01:09,0.774701,0.267233342,1.85880327,0.896216452,0.24309288,1.37627769,0.7478492,0.6778269,1.60181558,0.789345,-0.146551445,1.63748312,0.843592346,-0.131783515,1.53208518,0.8011867,0.563485146,1.58754456,0.7422151,0.437108278,1.695248,0.844177961,0.4416216,1.46296239,0.8353615,-0.142685875,1.62131166,0.8209616,0.219424337,1.61243856,0.80707854,0.4798951,1.59609437,0.8203991,0.11484649,2.006364,0.8078093,-0.00660434,1.33244956,0.8209616,0.219424337,1.61243856
236,0,1,0,1,0,1,0,0,0,10,15,-1.0981810531627831,1,-1.1439952410372833,02:01:09,0.7681441,0.2711976,1.84135616,0.8992988,0.2441171,1.36063612,0.7515967,0.6833735,1.57847941,0.7850541,-0.136216953,1.61867249,0.840640664,-0.124981388,1.5099479,0.803906858,0.56734,1.56271529,0.741487145,0.444759876,1.67963564,0.849616051,0.4436421,1.44186163,0.831740558,-0.133703634,1.60074663,0.8209873,0.225797772,1.5887785,0.8092264,0.484369069,1.571389,0.8076867,0.103274353,1.99235642,0.8140262,-0.00596735161,1.31402206,0.8209873,0.225797772,1.5887785
237,0,1,0,1,0,1,0,0,0,10,15,-1.0981810531627831,1,-1.1439952410372833,02:01:09,0.7681441,0.2711976,1.84135616,0.8992988,0.2441171,1.36063612,0.7515967,0.6833735,1.57847941,0.7850541,-0.136216953,1.61867249,0.840640664,-0.124981388,1.5099479,0.803906858,0.56734,1.56271529,0.741487145,0.444759876,1.67963564,0.849616051,0.4436421,1.44186163,0.831740558,-0.133703634,1.60074663,0.8209873,0.225797772,1.5887785,0.8092264,0.484369069,1.571389,0.8076867,0.103274353,1.99235642,0.8140262,-0.00596735161,1.31402206,0.8209873,0.225797772,1.5887785
238,0,1,0,0,0,1,0,5,0,10,10,-1.0784525461031624,1,-1.123986756564191,02:01:09,0.756864846,0.264155924,1.808214,0.901418447,0.2442741,1.34943986,0.7547429,0.687592268,1.55323148,0.7802015,-0.128507212,1.60258269,0.8377534,-0.120846272,1.49529028,0.8047471,0.569327652,1.5446732,0.740625,0.453035563,1.65944767,0.8518188,0.444956481,1.4273715,0.8279705,-0.1277121,1.585361,0.819744468,0.229684114,1.57216656,0.809574246,0.4868293,1.55373573,0.7890027,0.077080816,1.96186137,0.8152662,-0.0125167463,1.2951957,0.819744468,0.229684114,1.57216656
239,0,1,0,0,0,1,0,5,0,10,10,-1.0784525461031624,1,-1.123986756564191,02:01:09,0.756864846,0.264155924,1.808214,0.901418447,0.2442741,1.34943986,0.7547429,0.687592268,1.55323148,0.7802015,-0.128507212,1.60258269,0.8377534,-0.120846272,1.49529028,0.8047471,0.569327652,1.5446732,0.740625,0.453035563,1.65944767,0.8518188,0.444956481,1.4273715,0.8279705,-0.1277121,1.585361,0.819744468,0.229684114,1.57216656,0.809574246,0.4868293,1.55373573,0.7890027,0.077080816,1.96186137,0.8152662,-0.0125167463,1.2951957,0.819744468,0.229684114,1.57216656
