,Unnamed: 0,face_engaged,face_glasses,face_happy,face_lefteyeclosed,face_lookingaway,face_mouthmoved,face_mouthopen,face_pitch,face_righteyeclosed,face_roll,face_size,face_yaw,hip_rot,index,shoulder_rot,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,HeadX,HeadY,HeadZ,HipLeftX,HipLeftY,HipLeftZ,HipRightX,HipRightY,HipRightZ,NeckX,NeckY,NeckZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,WristLeftX,WristLeftY,WristLeftZ,WristRightX,WristRightY,WristRightZ,pedes_posX,pedes_posY,pedes_posZ
620,620,0,1,0,1,0,0,0,10,1,-15,0.0,0,-0.024460673749464142,1,-0.031187237541660643,-0.2890281,0.0148100071,1.10380375,0.06864198,-0.021516172200000003,1.11153173,-0.0747689,0.2896107,1.11161518,-0.128123716,-0.16712901,1.1522944,-0.0349121019,-0.160216987,1.15001392,-0.09994679,0.171545535,1.1144120000000002,-0.196417525,0.140084729,1.14726472,-0.0206950046,0.175364032,1.14178264,-0.08329546,-0.1672223,1.17632782,-0.0917116851,0.005580056,1.15097332,-0.09797478,0.131025285,1.1244545,-0.397848725,-0.07227192,1.16455126,-0.0170802027,0.110028356,1.12727165,-0.0917116851,0.005580056,1.15097332
621,621,0,1,0,1,0,0,0,10,1,-15,0.0,-5,-0.022200251023291172,1,-0.03937176127185397,-0.289414257,0.0144835878,1.10389221,0.0667528659,-0.0184274632,1.11091626,-0.07483672,0.289756328,1.1114600000000001,-0.12815685599999999,-0.167224,1.15254,-0.035023503,-0.160276,1.150472,-0.100507915,0.171609044,1.11221218,-0.19672907899999997,0.139846,1.14677382,-0.0230390765,0.17840881600000003,1.1399318,-0.08336509,-0.16730617,1.17666793,-0.09191542,0.005534076999999999,1.15062058,-0.0984207839,0.13103801,1.12311542,-0.39889073399999997,-0.07153826,1.16488516,-0.0186770856,0.11242689199999999,1.127304,-0.09191542,0.005534076999999999,1.15062058
622,622,0,1,0,1,0,0,0,10,1,-15,0.0,-5,-0.022200251023291172,1,-0.03937176127185397,-0.289414257,0.0144835878,1.10389221,0.0667528659,-0.0184274632,1.11091626,-0.07483672,0.289756328,1.1114600000000001,-0.12815685599999999,-0.167224,1.15254,-0.035023503,-0.160276,1.150472,-0.100507915,0.171609044,1.11221218,-0.19672907899999997,0.139846,1.14677382,-0.0230390765,0.17840881600000003,1.1399318,-0.08336509,-0.16730617,1.17666793,-0.09191542,0.005534076999999999,1.15062058,-0.0984207839,0.13103801,1.12311542,-0.39889073399999997,-0.07153826,1.16488516,-0.0186770856,0.11242689199999999,1.127304,-0.09191542,0.005534076999999999,1.15062058
623,623,1,1,0,0,0,0,0,10,1,-15,0.0,0,-0.02998919708882838,1,-0.05585984501218634,-0.242142618,0.00433572335,1.077145,0.06777222,-0.02210203,1.11060977,-0.07484933,0.2898422,1.11146224,-0.1297617,-0.16786190899999998,1.14990675,-0.03624829,-0.161418185,1.14710152,-0.100454226,0.17209076899999998,1.11613441,-0.19347094,0.14350605,1.14958119,-0.02273041,0.17434302,1.14003372,-0.08482895,-0.1682215,1.17372108,-0.09212814,0.005482807289999999,1.1507020000000001,-0.09859212490000001,0.1312791,1.12547827,-0.36700806,-0.0457494259,1.14649,-0.0172304176,0.110098653,1.12654853,-0.09212814,0.005482807289999999,1.1507020000000001
624,624,1,1,0,0,0,0,0,10,1,-15,0.0,0,-0.02998919708882838,1,-0.05585984501218634,-0.242142618,0.00433572335,1.077145,0.06777222,-0.02210203,1.11060977,-0.07484933,0.2898422,1.11146224,-0.1297617,-0.16786190899999998,1.14990675,-0.03624829,-0.161418185,1.14710152,-0.100454226,0.17209076899999998,1.11613441,-0.19347094,0.14350605,1.14958119,-0.02273041,0.17434302,1.14003372,-0.08482895,-0.1682215,1.17372108,-0.09212814,0.005482807289999999,1.1507020000000001,-0.09859212490000001,0.1312791,1.12547827,-0.36700806,-0.0457494259,1.14649,-0.0172304176,0.110098653,1.12654853,-0.09212814,0.005482807289999999,1.1507020000000001
625,625,1,1,0,0,0,0,0,10,0,-15,0.0,-10,-0.026066450097678603,1,-0.059366372911183976,-0.2417953,0.005396532,1.07761693,0.06797242,-0.0232682936,1.1104938999999998,-0.07483794,0.28995105600000004,1.11148953,-0.12829864,-0.16841003300000001,1.14764,-0.0347275771,-0.16181800000000002,1.14520037,-0.09960727,0.17155478899999999,1.11989284,-0.192862615,0.144215748,1.15030992,-0.0226636715,0.17288420000000002,1.14019394,-0.083308354,-0.168721646,1.1716603,-0.0918139145,0.005298105,1.15086424,-0.09782109,0.13083535400000001,1.12819719,-0.367732465,-0.0446951054,1.14497387,-0.0171777569,0.11008025699999999,1.12640548,-0.0918139145,0.005298105,1.15086424
626,626,1,1,0,0,0,0,0,10,0,-15,0.0,-10,-0.026066450097678603,1,-0.059366372911183976,-0.2417953,0.005396532,1.07761693,0.06797242,-0.0232682936,1.1104938999999998,-0.07483794,0.28995105600000004,1.11148953,-0.12829864,-0.16841003300000001,1.14764,-0.0347275771,-0.16181800000000002,1.14520037,-0.09960727,0.17155478899999999,1.11989284,-0.192862615,0.144215748,1.15030992,-0.0226636715,0.17288420000000002,1.14019394,-0.083308354,-0.168721646,1.1716603,-0.0918139145,0.005298105,1.15086424,-0.09782109,0.13083535400000001,1.12819719,-0.367732465,-0.0446951054,1.14497387,-0.0171777569,0.11008025699999999,1.12640548,-0.0918139145,0.005298105,1.15086424
627,627,0,0,0,0,0,0,0,-5,0,15,0.0,15,-0.02531763289095433,1,-0.06248550633715695,-0.24115321,0.007183791,1.07830024,0.0680611953,-0.0242629386,1.1103853000000001,-0.0746836662,0.29009159999999995,1.11142671,-0.129120812,-0.16844484199999998,1.14591777,-0.035210058100000004,-0.162398785,1.14353967,-0.09951445,0.17227447,1.12152267,-0.191248208,0.145790458,1.15070677,-0.022765677400000003,0.171784,1.14016533,-0.08397262,-0.16904678899999998,1.16998148,-0.09188404,0.0053205117599999996,1.1508472,-0.09783746,0.1313695,1.12952816,-0.3682993,-0.05120808,1.141411,-0.017102700000000002,0.11007741800000001,1.12621212,-0.09188404,0.0053205117599999996,1.1508472
628,628,0,0,0,0,0,0,0,-5,0,15,0.0,15,-0.02531763289095433,1,-0.06248550633715695,-0.24115321,0.007183791,1.07830024,0.0680611953,-0.0242629386,1.1103853000000001,-0.0746836662,0.29009159999999995,1.11142671,-0.129120812,-0.16844484199999998,1.14591777,-0.035210058100000004,-0.162398785,1.14353967,-0.09951445,0.17227447,1.12152267,-0.191248208,0.145790458,1.15070677,-0.022765677400000003,0.171784,1.14016533,-0.08397262,-0.16904678899999998,1.16998148,-0.09188404,0.0053205117599999996,1.1508472,-0.09783746,0.1313695,1.12952816,-0.3682993,-0.05120808,1.141411,-0.017102700000000002,0.11007741800000001,1.12621212,-0.09188404,0.0053205117599999996,1.1508472
629,629,1,1,0,0,0,0,0,10,0,-15,0.0,-5,-0.025041565597758813,1,-0.06358631096387314,-0.26954120000000004,0.0185975414,1.0851511999999999,0.06793369,-0.024072079,1.11039948,-0.07452621,0.290229172,1.11148715,-0.129496112,-0.168565169,1.1441473999999998,-0.0356062129,-0.162468359,1.14179575,-0.09970272,0.1724526,1.1225559999999999,-0.19109278899999999,0.14595913900000002,1.150815,-0.02288548,0.171988219,1.14010489,-0.08437384,-0.169153288,1.1682092,-0.091987,0.00532493,1.15078163,-0.09801786,0.131502584,1.130266,-0.37965429999999994,-0.0658329,1.14700425,-0.0170241371,0.11009684199999999,1.12619436,-0.091987,0.00532493,1.15078163
630,630,1,1,0,0,0,0,0,10,0,-15,0.0,-5,-0.025041565597758813,1,-0.06358631096387314,-0.26954120000000004,0.0185975414,1.0851511999999999,0.06793369,-0.024072079,1.11039948,-0.07452621,0.290229172,1.11148715,-0.129496112,-0.168565169,1.1441473999999998,-0.0356062129,-0.162468359,1.14179575,-0.09970272,0.1724526,1.1225559999999999,-0.19109278899999999,0.14595913900000002,1.150815,-0.02288548,0.171988219,1.14010489,-0.08437384,-0.169153288,1.1682092,-0.091987,0.00532493,1.15078163,-0.09801786,0.131502584,1.130266,-0.37965429999999994,-0.0658329,1.14700425,-0.0170241371,0.11009684199999999,1.12619436,-0.091987,0.00532493,1.15078163
631,631,1,1,0,0,0,0,0,10,0,-10,0.0,-5,-0.02502344554044953,1,-0.06526061527746709,-0.2446007,0.009418236,1.07729578,0.06802725,-0.024444118100000002,1.11032557,-0.07434367,0.290258348,1.11142349,-0.128907159,-0.16880498800000002,1.14351606,-0.0347349122,-0.162843779,1.141159,-0.0998003855,0.17269828899999998,1.12321925,-0.19087041899999999,0.14598228,1.15087914,-0.02282787,0.171609581,1.139897,-0.08363796,-0.16946803,1.16757214,-0.09194109,0.005316204000000001,1.15078068,-0.09803722,0.131676391,1.13082159,-0.37203016899999997,-0.0632115453,1.14124191,-0.0169314221,0.110116042,1.12612736,-0.09194109,0.005316204000000001,1.15078068
