,Unnamed: 0,face_engaged,face_glasses,face_happy,face_lefteyeclosed,face_lookingaway,face_mouthmoved,face_mouthopen,face_pitch,face_righteyeclosed,face_roll,face_size,face_yaw,hip_rot,index,shoulder_rot,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,HeadX,HeadY,HeadZ,HipLeftX,HipLeftY,HipLeftZ,HipRightX,HipRightY,HipRightZ,NeckX,NeckY,NeckZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,WristLeftX,WristLeftY,WristLeftZ,WristRightX,WristRightY,WristRightZ,pedes_posX,pedes_posY,pedes_posZ
300,300,0,0,0,0,1,0,0,30,0,0,0.0,30,-0.1003055989509318,3,-0.1589953295919267,-0.148628578,0.20058336899999998,0.869258,0.0235787537,0.05657108,0.8749292,-0.11921028800000001,0.268967837,0.9390726,-0.2987203,-0.03354636,1.0242238000000001,-0.243371084,-0.0727019161,1.01865327,-0.103934653,0.19781222899999998,0.9510184000000002,-0.205417842,0.148871988,0.970505834,-0.0604973547,0.14226266699999998,0.947268,-0.2756355,-0.0540377758,1.03860474,-0.189361736,0.07394720610000001,0.998209655,-0.125177175,0.16749303,0.9639754,-0.155481547,0.07703318,0.91947794,-0.10717205699999999,0.062253624199999996,0.9013971690000001,-0.189361736,0.07394720610000001,0.998209655
301,301,0,0,0,0,1,0,0,30,0,5,0.0,30,-0.10326952867111487,3,-0.15667412786663534,-0.148683071,0.20035561899999998,0.8690992590000001,0.02368315,0.0568977445,0.8749618,-0.119263589,0.269023746,0.93899554,-0.29849790000000004,-0.0333407037,1.02453136,-0.24321483100000002,-0.07245346,1.01880193,-0.10384462,0.197952181,0.9511953590000001,-0.20521020899999998,0.14908883,0.9701812,-0.06039325,0.142593175,0.947304666,-0.275446951,-0.0538054034,1.0388391,-0.1892239,0.07413214,0.9984171999999999,-0.125075921,0.1676437,0.9641609,-0.15575327,0.07672884,0.9195972,-0.107279234,0.062437605099999995,0.90144217,-0.1892239,0.07413214,0.9984171999999999
302,302,0,0,0,0,1,0,0,30,0,5,0.0,30,-0.10326952867111487,3,-0.15667412786663534,-0.148683071,0.20035561899999998,0.8690992590000001,0.02368315,0.0568977445,0.8749618,-0.119263589,0.269023746,0.93899554,-0.29849790000000004,-0.0333407037,1.02453136,-0.24321483100000002,-0.07245346,1.01880193,-0.10384462,0.197952181,0.9511953590000001,-0.20521020899999998,0.14908883,0.9701812,-0.06039325,0.142593175,0.947304666,-0.275446951,-0.0538054034,1.0388391,-0.1892239,0.07413214,0.9984171999999999,-0.125075921,0.1676437,0.9641609,-0.15575327,0.07672884,0.9195972,-0.107279234,0.062437605099999995,0.90144217,-0.1892239,0.07413214,0.9984171999999999
303,303,0,0,0,0,1,0,0,30,0,5,0.0,35,-0.1098667373611144,3,-0.15687088851822634,-0.148711354,0.20030368899999998,0.8690912000000001,0.0238950457,0.057128433099999994,0.8748775,-0.11917495,0.269230366,0.9388877,-0.298076481,-0.03335863,1.02459991,-0.24264371399999998,-0.0723238662,1.01848507,-0.10332647,0.19818872199999998,0.951084733,-0.20521377,0.149121433,0.9701625,-0.060180507599999995,0.142826542,0.947222531,-0.274972945,-0.05375739190000001,1.03875053,-0.188726962,0.0742733553,0.998320043,-0.12456300000000001,0.167856008,0.964054465,-0.155659154,0.0765953138,0.9196610000000001,-0.107171066,0.0624901876,0.901382864,-0.188726962,0.0742733553,0.998320043
304,304,0,0,0,0,1,0,0,30,0,5,0.0,35,-0.1098667373611144,3,-0.15687088851822634,-0.148711354,0.20030368899999998,0.8690912000000001,0.0238950457,0.057128433099999994,0.8748775,-0.11917495,0.269230366,0.9388877,-0.298076481,-0.03335863,1.02459991,-0.24264371399999998,-0.0723238662,1.01848507,-0.10332647,0.19818872199999998,0.951084733,-0.20521377,0.149121433,0.9701625,-0.060180507599999995,0.142826542,0.947222531,-0.274972945,-0.05375739190000001,1.03875053,-0.188726962,0.0742733553,0.998320043,-0.12456300000000001,0.167856008,0.964054465,-0.155659154,0.0765953138,0.9196610000000001,-0.107171066,0.0624901876,0.901382864,-0.188726962,0.0742733553,0.998320043
305,305,0,0,0,0,1,0,0,30,0,5,0.0,35,-0.11216781391469313,3,-0.15690594375995787,-0.148733109,0.20027461600000002,0.8690863000000001,0.0239836033,0.0572791025,0.8748623,-0.119112939,0.2694149,0.938776,-0.29781599999999997,-0.0333911739,1.02461147,-0.242252335,-0.07225595,1.01835275,-0.10288201300000001,0.198411211,0.9509938,-0.205228612,0.14912479999999997,0.9701711540000001,-0.0600918941,0.14297913,0.9472096,-0.27464664,-0.0537431166,1.0387038,-0.188344717,0.0743845,0.998254836,-0.124134429,0.168049157,0.9639709000000001,-0.15552853,0.07646502,0.9196861,-0.10718989400000001,0.062496196500000004,0.9013608,-0.188344717,0.0743845,0.998254836
306,306,0,0,0,0,1,0,0,30,0,5,0.0,35,-0.11216781391469313,3,-0.15690594375995787,-0.148733109,0.20027461600000002,0.8690863000000001,0.0239836033,0.0572791025,0.8748623,-0.119112939,0.2694149,0.938776,-0.29781599999999997,-0.0333911739,1.02461147,-0.242252335,-0.07225595,1.01835275,-0.10288201300000001,0.198411211,0.9509938,-0.205228612,0.14912479999999997,0.9701711540000001,-0.0600918941,0.14297913,0.9472096,-0.27464664,-0.0537431166,1.0387038,-0.188344717,0.0743845,0.998254836,-0.124134429,0.168049157,0.9639709000000001,-0.15552853,0.07646502,0.9196861,-0.10718989400000001,0.062496196500000004,0.9013608,-0.188344717,0.0743845,0.998254836
307,307,0,0,0,0,1,0,0,30,0,0,0.0,35,-0.11398261254623394,3,-0.15678302569689065,-0.148767024,0.20024755600000002,0.8690806999999999,0.0240239557,0.0573677532,0.874868155,-0.1190503,0.2695422,0.9387081,-0.29755190000000004,-0.0333944149,1.02460861,-0.241849512,-0.07218888,1.01823187,-0.10252516699999999,0.19854922600000002,0.9509235999999999,-0.2052435,0.14914377,0.9701696,-0.0600518137,0.14306917800000002,0.947217643,-0.274307817,-0.053711798,1.03865242,-0.187992856,0.07447167,0.99819535,-0.12377809,0.168175,0.9639039640000001,-0.155714914,0.07640515,0.9198101000000001,-0.107246168,0.0625396445,0.9013763000000001,-0.187992856,0.07447167,0.99819535
308,308,0,0,0,0,1,0,0,30,0,0,0.0,35,-0.11398261254623394,3,-0.15678302569689065,-0.148767024,0.20024755600000002,0.8690806999999999,0.0240239557,0.0573677532,0.874868155,-0.1190503,0.2695422,0.9387081,-0.29755190000000004,-0.0333944149,1.02460861,-0.241849512,-0.07218888,1.01823187,-0.10252516699999999,0.19854922600000002,0.9509235999999999,-0.2052435,0.14914377,0.9701696,-0.0600518137,0.14306917800000002,0.947217643,-0.274307817,-0.053711798,1.03865242,-0.187992856,0.07447167,0.99819535,-0.12377809,0.168175,0.9639039640000001,-0.155714914,0.07640515,0.9198101000000001,-0.107246168,0.0625396445,0.9013763000000001,-0.187992856,0.07447167,0.99819535
309,309,0,0,0,0,1,0,0,30,0,5,0.0,35,-0.11597377655444464,3,-0.15541927908185998,-0.148764208,0.20023039,0.869066536,0.0240606219,0.05748602,0.87487644,-0.11900492,0.2697239,0.9385916,-0.2973375,-0.0333312824,1.02461314,-0.24155101199999998,-0.07209269,1.01811421,-0.1021528,0.198764771,0.9508328000000001,-0.20507899999999998,0.149276763,0.9699570540000001,-0.06001543,0.143189058,0.9472280999999999,-0.274046332,-0.0536291264,1.03860569,-0.187673032,0.07461989,0.998128355,-0.123418123,0.168373808,0.9638196,-0.155630291,0.07629057,0.9198138000000001,-0.10729914900000001,0.0626108348,0.9014097,-0.187673032,0.07461989,0.998128355
